expense_id,user_id,category,amount,currency,description,date,location,tags
exp264,user_014,DINING,77.24,USD,Dining experience in Midtown,2024-09-20,Midtown,meal
exp265,user_015,ACCOMMODATION,276.62,USD,Hotel/Hostel in Downtown,2024-09-21,Downtown,travel
exp266,user_016,NIGHTLIFE,49.16,USD,Bar/Club in Suburban,2024-09-22,Suburban,nightlife
exp267,user_017,FOOD,36.85,USD,Street food in Beach Area,2024-09-23,Beach Area,meal
exp268,user_018,DINING,20.69,USD,Dining experience in Arts District,2024-09-24,Arts District,meal
exp269,user_019,ENTERTAINMENT,82.75,USD,Concert/Movie/Show in Harbor,2024-09-25,Harbor,entertainment
exp270,user_020,TRANSPORT,19.87,USD,Taxi/Bus/Train rides in Old Town,2024-09-26,Old Town,travel
exp271,user_021,FOOD,15.56,USD,Dinner at restaurant in Chinatown,2024-09-27,Chinatown,meal
exp272,user_022,ACTIVITIES,98.33,USD,Tour/Adventure activity in Midtown,2024-09-28,Midtown,activities
exp273,user_023,ACTIVITIES,100.74,USD,Tour/Adventure activity in Beach Area,2024-09-29,Beach Area,activities
exp274,user_024,ACTIVITIES,190.79,USD,Tour/Adventure activity in Beach Area,2024-09-30,Beach Area,activities
exp275,user_025,NIGHTLIFE,63.68,USD,Bar/Club in Suburban,2024-10-01,Suburban,nightlife
exp276,user_026,FOOD,33.45,USD,Café meal in Suburban,2024-10-02,Suburban,meal
exp277,user_027,ACTIVITIES,41.04,USD,Tour/Adventure activity in Old Town,2024-10-03,Old Town,activities
exp278,user_028,ACCOMMODATION,109.16,USD,Hotel/Hostel in Midtown,2024-10-04,Midtown,travel
exp279,user_029,TRANSPORT,22.17,USD,Taxi/Bus/Train rides in Arts District,2024-10-05,Arts District,travel
exp280,user_030,NIGHTLIFE,50.87,USD,Bar/Club in Beach Area,2024-10-06,Beach Area,nightlife
exp281,user_031,SHOPPING,136.72,USD,Shopping in Downtown,2024-10-07,Downtown,shopping
exp282,user_032,NIGHTLIFE,75.47,USD,Bar/Club in Harbor,2024-10-08,Harbor,nightlife
exp283,user_033,TRANSPORT,10.05,USD,Taxi/Bus/Train rides in Suburban,2024-10-09,Suburban,travel
exp284,user_034,NIGHTLIFE,71.04,USD,Bar/Club in Chinatown,2024-10-10,Chinatown,nightlife
exp285,user_035,ENTERTAINMENT,127.01,USD,Concert/Movie/Show in Old Town,2024-10-11,Old Town,entertainment
exp286,user_036,ENTERTAINMENT,67.74,USD,Concert/Movie/Show in Plaza District,2024-10-12,Plaza District,entertainment
exp287,user_037,SHOPPING,156.48,USD,Shopping in Arts District,2024-10-13,Arts District,shopping
exp288,user_038,DINING,74.78,USD,Dining experience in Chinatown,2024-10-14,Chinatown,meal
exp289,user_039,DINING,20.46,USD,Dining experience in Plaza District,2024-10-15,Plaza District,meal
exp290,user_040,ACTIVITIES,35.79,USD,Tour/Adventure activity in Beach Area,2024-10-16,Beach Area,activities
exp291,user_041,ACTIVITIES,107.8,USD,Tour/Adventure activity in Chinatown,2024-10-17,Chinatown,activities
exp292,user_042,ACTIVITIES,155.49,USD,Tour/Adventure activity in Downtown,2024-10-18,Downtown,activities
exp293,user_043,DINING,66.24,USD,Dining experience in Uptown,2024-10-19,Uptown,meal
exp294,user_044,TRANSPORT,83.23,USD,Taxi/Bus/Train rides in Harbor,2024-10-20,Harbor,travel
exp295,user_045,DINING,84.6,USD,Dining experience in Beach Area,2024-10-21,Beach Area,meal
exp296,user_046,NIGHTLIFE,81.45,USD,Bar/Club in Harbor,2024-10-22,Harbor,nightlife
exp297,user_047,ACTIVITIES,144.38,USD,Tour/Adventure activity in Chinatown,2024-10-23,Chinatown,activities
exp298,user_048,TRANSPORT,74.06,USD,Taxi/Bus/Train rides in Plaza District,2024-10-24,Plaza District,travel
exp299,user_049,NIGHTLIFE,31.88,USD,Bar/Club in Harbor,2024-10-25,Harbor,nightlife
exp300,user_050,ENTERTAINMENT,110.49,USD,Concert/Movie/Show in Old Town,2024-10-26,Old Town,entertainment
exp301,user_001,ACCOMMODATION,75.02,USD,Hotel/Hostel in Chinatown,2024-10-27,Chinatown,travel
exp302,user_002,NIGHTLIFE,53.49,USD,Bar/Club in Midtown,2024-10-28,Midtown,nightlife
exp303,user_003,ACTIVITIES,151.31,USD,Tour/Adventure activity in Downtown,2024-10-29,Downtown,activities
exp304,user_004,ENTERTAINMENT,126.32,USD,Concert/Movie/Show in Arts District,2024-10-30,Arts District,entertainment
exp305,user_005,FOOD,62.16,USD,Lunch at restaurant in Plaza District,2024-10-31,Plaza District,meal
exp306,user_006,SHOPPING,155.89,USD,Shopping in Uptown,2024-11-01,Uptown,shopping
exp307,user_007,NIGHTLIFE,51.03,USD,Bar/Club in Chinatown,2024-11-02,Chinatown,nightlife
exp308,user_008,DINING,23.42,USD,Dining experience in Downtown,2024-11-03,Downtown,meal
exp309,user_009,ENTERTAINMENT,17.05,USD,Concert/Movie/Show in Plaza District,2024-11-04,Plaza District,entertainment
exp310,user_010,NIGHTLIFE,87.58,USD,Bar/Club in Arts District,2024-11-05,Arts District,nightlife
exp311,user_011,FOOD,51.97,USD,Street food in Chinatown,2024-11-06,Chinatown,meal
exp312,user_012,SHOPPING,99.22,USD,Shopping in Beach Area,2024-11-07,Beach Area,shopping
exp313,user_013,DINING,83.65,USD,Dining experience in Midtown,2024-11-08,Midtown,meal
exp314,user_014,ACTIVITIES,143.93,USD,Tour/Adventure activity in Suburban,2024-11-09,Suburban,activities
exp315,user_015,ACTIVITIES,83.51,USD,Tour/Adventure activity in Chinatown,2024-11-10,Chinatown,activities
exp316,user_016,DINING,50.65,USD,Dining experience in Old Town,2024-11-11,Old Town,meal
exp317,user_017,NIGHTLIFE,91.68,USD,Bar/Club in Midtown,2024-11-12,Midtown,nightlife
exp318,user_018,SHOPPING,48.9,USD,Shopping in Suburban,2024-11-13,Suburban,shopping
exp319,user_019,ACCOMMODATION,151.06,USD,Hotel/Hostel in Beach Area,2024-11-14,Beach Area,travel
exp320,user_020,ACTIVITIES,112.87,USD,Tour/Adventure activity in Harbor,2024-11-15,Harbor,activities
exp321,user_021,ENTERTAINMENT,127.41,USD,Concert/Movie/Show in Beach Area,2024-11-16,Beach Area,entertainment
exp322,user_022,DINING,90.15,USD,Dining experience in Beach Area,2024-11-17,Beach Area,meal
exp323,user_023,NIGHTLIFE,79.04,USD,Bar/Club in Arts District,2024-11-18,Arts District,nightlife
exp324,user_024,ENTERTAINMENT,112.5,USD,Concert/Movie/Show in Beach Area,2024-11-19,Beach Area,entertainment
exp325,user_025,SHOPPING,92.45,USD,Shopping in Beach Area,2024-11-20,Beach Area,shopping
exp326,user_026,DINING,96.98,USD,Dining experience in Chinatown,2024-11-21,Chinatown,meal
exp327,user_027,ACTIVITIES,165.27,USD,Tour/Adventure activity in Arts District,2024-11-22,Arts District,activities
exp328,user_028,TRANSPORT,92.8,USD,Taxi/Bus/Train rides in Beach Area,2024-11-23,Beach Area,travel
exp329,user_029,SHOPPING,173.84,USD,Shopping in Chinatown,2024-11-24,Chinatown,shopping
exp330,user_030,DINING,85.94,USD,Dining experience in Harbor,2024-11-25,Harbor,meal
exp331,user_031,DINING,51.38,USD,Dining experience in Plaza District,2024-11-26,Plaza District,meal
exp332,user_032,NIGHTLIFE,80.87,USD,Bar/Club in Suburban,2024-11-27,Suburban,nightlife
exp333,user_033,SHOPPING,101.47,USD,Shopping in Midtown,2024-11-28,Midtown,shopping
exp334,user_034,ENTERTAINMENT,37.01,USD,Concert/Movie/Show in Plaza District,2024-11-29,Plaza District,entertainment
exp335,user_035,SHOPPING,129.1,USD,Shopping in Midtown,2024-11-30,Midtown,shopping
exp336,user_036,DINING,41.6,USD,Dining experience in Suburban,2024-12-01,Suburban,meal
exp337,user_037,ENTERTAINMENT,26.35,USD,Concert/Movie/Show in Harbor,2024-12-02,Harbor,entertainment
exp338,user_038,FOOD,13.93,USD,Dessert in Uptown,2024-12-03,Uptown,meal
exp339,user_039,ACTIVITIES,76.81,USD,Tour/Adventure activity in Downtown,2024-12-04,Downtown,activities
exp340,user_040,ACTIVITIES,116.82,USD,Tour/Adventure activity in Midtown,2024-12-05,Midtown,activities
exp341,user_041,SHOPPING,194.03,USD,Shopping in Chinatown,2024-12-06,Chinatown,shopping
exp342,user_042,SHOPPING,191.06,USD,Shopping in Arts District,2024-12-07,Arts District,shopping
exp343,user_043,DINING,81.0,USD,Dining experience in Beach Area,2024-12-08,Beach Area,meal
exp344,user_044,DINING,52.01,USD,Dining experience in Uptown,2024-12-09,Uptown,meal
exp345,user_045,NIGHTLIFE,76.58,USD,Bar/Club in Chinatown,2024-12-10,Chinatown,nightlife
exp346,user_046,FOOD,48.6,USD,Coffee break in Beach Area,2024-12-11,Beach Area,meal
exp347,user_047,ACTIVITIES,35.41,USD,Tour/Adventure activity in Arts District,2024-12-12,Arts District,activities
exp348,user_048,FOOD,66.59,USD,Snack in Downtown,2024-12-13,Downtown,meal
exp349,user_049,ENTERTAINMENT,96.03,USD,Concert/Movie/Show in Suburban,2024-12-14,Suburban,entertainment
exp350,user_050,NIGHTLIFE,93.65,USD,Bar/Club in Suburban,2024-12-15,Suburban,nightlife
exp351,user_001,DINING,25.16,USD,Dining experience in Midtown,2024-12-16,Midtown,meal
exp352,user_002,ACTIVITIES,61.14,USD,Tour/Adventure activity in Harbor,2024-12-17,Harbor,activities
exp353,user_003,ACTIVITIES,59.51,USD,Tour/Adventure activity in Beach Area,2024-12-18,Beach Area,activities
exp354,user_004,TRANSPORT,16.77,USD,Taxi/Bus/Train rides in Midtown,2024-12-19,Midtown,travel
exp355,user_005,SHOPPING,132.3,USD,Shopping in Midtown,2024-12-20,Midtown,shopping
exp356,user_006,FOOD,25.39,USD,Breakfast in Arts District,2024-12-21,Arts District,meal
exp357,user_007,NIGHTLIFE,88.67,USD,Bar/Club in Old Town,2024-12-22,Old Town,nightlife
exp358,user_008,ACTIVITIES,166.04,USD,Tour/Adventure activity in Midtown,2024-12-23,Midtown,activities
exp359,user_009,TRANSPORT,12.49,USD,Taxi/Bus/Train rides in Harbor,2024-12-24,Harbor,travel
exp360,user_010,DINING,68.9,USD,Dining experience in Plaza District,2024-12-25,Plaza District,meal
exp361,user_011,SHOPPING,150.07,USD,Shopping in Uptown,2024-12-26,Uptown,shopping
exp362,user_012,ENTERTAINMENT,96.09,USD,Concert/Movie/Show in Arts District,2024-12-27,Arts District,entertainment
exp363,user_013,DINING,44.77,USD,Dining experience in Uptown,2024-12-28,Uptown,meal
exp364,user_014,ACCOMMODATION,188.32,USD,Hotel/Hostel in Chinatown,2024-12-29,Chinatown,travel
exp365,user_015,SHOPPING,54.18,USD,Shopping in Downtown,2024-12-30,Downtown,shopping
exp366,user_016,ACCOMMODATION,115.31,USD,Hotel/Hostel in Midtown,2024-01-01,Midtown,travel
exp367,user_017,TRANSPORT,97.26,USD,Taxi/Bus/Train rides in Beach Area,2024-01-02,Beach Area,travel
exp368,user_018,ACTIVITIES,32.0,USD,Tour/Adventure activity in Chinatown,2024-01-03,Chinatown,activities
exp369,user_019,TRANSPORT,17.07,USD,Taxi/Bus/Train rides in Arts District,2024-01-04,Arts District,travel
exp370,user_020,DINING,65.35,USD,Dining experience in Plaza District,2024-01-05,Plaza District,meal
exp371,user_021,TRANSPORT,89.95,USD,Taxi/Bus/Train rides in Old Town,2024-01-06,Old Town,travel
exp372,user_022,TRANSPORT,17.78,USD,Taxi/Bus/Train rides in Chinatown,2024-01-07,Chinatown,travel
exp373,user_023,SHOPPING,30.67,USD,Shopping in Arts District,2024-01-08,Arts District,shopping
exp374,user_024,ACTIVITIES,161.57,USD,Tour/Adventure activity in Old Town,2024-01-09,Old Town,activities
exp375,user_025,ACTIVITIES,106.65,USD,Tour/Adventure activity in Plaza District,2024-01-10,Plaza District,activities
exp376,user_026,DINING,70.93,USD,Dining experience in Uptown,2024-01-11,Uptown,meal
exp377,user_027,ENTERTAINMENT,44.3,USD,Concert/Movie/Show in Uptown,2024-01-12,Uptown,entertainment
exp378,user_028,ACCOMMODATION,168.73,USD,Hotel/Hostel in Chinatown,2024-01-13,Chinatown,travel
exp379,user_029,TRANSPORT,69.87,USD,Taxi/Bus/Train rides in Old Town,2024-01-14,Old Town,travel
exp380,user_030,TRANSPORT,9.28,USD,Taxi/Bus/Train rides in Chinatown,2024-01-15,Chinatown,travel
exp381,user_031,NIGHTLIFE,72.74,USD,Bar/Club in Beach Area,2024-01-16,Beach Area,nightlife
exp382,user_032,ACCOMMODATION,93.84,USD,Hotel/Hostel in Old Town,2024-01-17,Old Town,travel
exp383,user_033,ACCOMMODATION,267.4,USD,Hotel/Hostel in Suburban,2024-01-18,Suburban,travel
exp384,user_034,ACCOMMODATION,216.65,USD,Hotel/Hostel in Uptown,2024-01-19,Uptown,travel
exp385,user_035,TRANSPORT,6.63,USD,Taxi/Bus/Train rides in Beach Area,2024-01-20,Beach Area,travel
exp386,user_036,DINING,80.12,USD,Dining experience in Midtown,2024-01-21,Midtown,meal
exp387,user_037,ACTIVITIES,55.99,USD,Tour/Adventure activity in Uptown,2024-01-22,Uptown,activities
exp388,user_038,ENTERTAINMENT,62.31,USD,Concert/Movie/Show in Uptown,2024-01-23,Uptown,entertainment
exp389,user_039,TRANSPORT,73.68,USD,Taxi/Bus/Train rides in Plaza District,2024-01-24,Plaza District,travel
exp390,user_040,ENTERTAINMENT,72.67,USD,Concert/Movie/Show in Beach Area,2024-01-25,Beach Area,entertainment
exp391,user_041,TRANSPORT,57.08,USD,Taxi/Bus/Train rides in Chinatown,2024-01-26,Chinatown,travel
exp392,user_042,DINING,69.18,USD,Dining experience in Harbor,2024-01-27,Harbor,meal
exp393,user_043,ACCOMMODATION,175.87,USD,Hotel/Hostel in Harbor,2024-01-28,Harbor,travel
exp394,user_044,FOOD,57.88,USD,Café meal in Plaza District,2024-01-29,Plaza District,meal
exp395,user_045,ACTIVITIES,177.69,USD,Tour/Adventure activity in Suburban,2024-01-30,Suburban,activities
exp396,user_046,SHOPPING,126.73,USD,Shopping in Beach Area,2024-01-31,Beach Area,shopping
exp397,user_047,ENTERTAINMENT,116.56,USD,Concert/Movie/Show in Midtown,2024-02-01,Midtown,entertainment
exp398,user_048,NIGHTLIFE,45.61,USD,Bar/Club in Old Town,2024-02-02,Old Town,nightlife
exp399,user_049,NIGHTLIFE,57.74,USD,Bar/Club in Old Town,2024-02-03,Old Town,nightlife
exp400,user_050,SHOPPING,89.6,USD,Shopping in Midtown,2024-02-04,Midtown,shopping
exp401,user_001,FOOD,64.04,USD,Dinner at restaurant in Downtown,2024-02-05,Downtown,meal
exp402,user_002,NIGHTLIFE,22.31,USD,Bar/Club in Plaza District,2024-02-06,Plaza District,nightlife
exp403,user_003,ACCOMMODATION,94.07,USD,Hotel/Hostel in Old Town,2024-02-07,Old Town,travel
exp404,user_004,ACTIVITIES,61.72,USD,Tour/Adventure activity in Downtown,2024-02-08,Downtown,activities
exp405,user_005,FOOD,19.59,USD,Dessert in Chinatown,2024-02-09,Chinatown,meal
exp406,user_006,TRANSPORT,47.51,USD,Taxi/Bus/Train rides in Downtown,2024-02-10,Downtown,travel
exp407,user_007,FOOD,56.09,USD,Snack in Old Town,2024-02-11,Old Town,meal
exp408,user_008,ACCOMMODATION,124.6,USD,Hotel/Hostel in Old Town,2024-02-12,Old Town,travel
exp409,user_009,FOOD,29.7,USD,Breakfast in Suburban,2024-02-13,Suburban,meal
exp410,user_010,SHOPPING,159.34,USD,Shopping in Uptown,2024-02-14,Uptown,shopping
exp411,user_011,TRANSPORT,27.48,USD,Taxi/Bus/Train rides in Suburban,2024-02-15,Suburban,travel
exp412,user_012,ACTIVITIES,25.6,USD,Tour/Adventure activity in Beach Area,2024-02-16,Beach Area,activities
exp413,user_013,ACTIVITIES,83.27,USD,Tour/Adventure activity in Midtown,2024-02-17,Midtown,activities
exp414,user_014,FOOD,79.17,USD,Dinner at restaurant in Chinatown,2024-02-18,Chinatown,meal
exp415,user_015,ENTERTAINMENT,132.87,USD,Concert/Movie/Show in Arts District,2024-02-19,Arts District,entertainment
exp416,user_016,ENTERTAINMENT,84.72,USD,Concert/Movie/Show in Plaza District,2024-02-20,Plaza District,entertainment
exp417,user_017,ENTERTAINMENT,127.59,USD,Concert/Movie/Show in Uptown,2024-02-21,Uptown,entertainment
exp418,user_018,SHOPPING,176.4,USD,Shopping in Suburban,2024-02-22,Suburban,shopping
exp419,user_019,FOOD,68.95,USD,Dinner at restaurant in Arts District,2024-02-23,Arts District,meal
exp420,user_020,ACTIVITIES,31.56,USD,Tour/Adventure activity in Old Town,2024-02-24,Old Town,activities
exp421,user_021,ACTIVITIES,86.2,USD,Tour/Adventure activity in Chinatown,2024-02-25,Chinatown,activities
exp422,user_022,FOOD,25.44,USD,Lunch at restaurant in Old Town,2024-02-26,Old Town,meal
exp423,user_023,FOOD,39.26,USD,Dinner at restaurant in Old Town,2024-02-27,Old Town,meal
exp424,user_024,ACCOMMODATION,193.31,USD,Hotel/Hostel in Downtown,2024-02-28,Downtown,travel
exp425,user_025,ACCOMMODATION,221.62,USD,Hotel/Hostel in Suburban,2024-02-29,Suburban,travel
exp426,user_026,ENTERTAINMENT,124.48,USD,Concert/Movie/Show in Midtown,2024-03-01,Midtown,entertainment
exp427,user_027,FOOD,79.17,USD,Snack in Midtown,2024-03-02,Midtown,meal
exp428,user_028,ACTIVITIES,196.72,USD,Tour/Adventure activity in Suburban,2024-03-03,Suburban,activities
exp429,user_029,ENTERTAINMENT,80.54,USD,Concert/Movie/Show in Old Town,2024-03-04,Old Town,entertainment
exp430,user_030,TRANSPORT,26.93,USD,Taxi/Bus/Train rides in Plaza District,2024-03-05,Plaza District,travel
exp431,user_031,ACTIVITIES,69.71,USD,Tour/Adventure activity in Plaza District,2024-03-06,Plaza District,activities
exp432,user_032,FOOD,62.54,USD,Café meal in Harbor,2024-03-07,Harbor,meal
exp433,user_033,ACCOMMODATION,214.57,USD,Hotel/Hostel in Suburban,2024-03-08,Suburban,travel
exp434,user_034,TRANSPORT,90.14,USD,Taxi/Bus/Train rides in Downtown,2024-03-09,Downtown,travel
exp435,user_035,SHOPPING,108.03,USD,Shopping in Midtown,2024-03-10,Midtown,shopping
exp436,user_036,DINING,82.97,USD,Dining experience in Midtown,2024-03-11,Midtown,meal
exp437,user_037,TRANSPORT,46.57,USD,Taxi/Bus/Train rides in Uptown,2024-03-12,Uptown,travel
exp438,user_038,SHOPPING,71.57,USD,Shopping in Old Town,2024-03-13,Old Town,shopping
exp439,user_039,TRANSPORT,94.95,USD,Taxi/Bus/Train rides in Old Town,2024-03-14,Old Town,travel
exp440,user_040,SHOPPING,198.46,USD,Shopping in Old Town,2024-03-15,Old Town,shopping
exp441,user_041,SHOPPING,146.68,USD,Shopping in Plaza District,2024-03-16,Plaza District,shopping
exp442,user_042,ACCOMMODATION,228.13,USD,Hotel/Hostel in Midtown,2024-03-17,Midtown,travel
exp443,user_043,DINING,41.16,USD,Dining experience in Chinatown,2024-03-18,Chinatown,meal
exp444,user_044,ACCOMMODATION,186.04,USD,Hotel/Hostel in Uptown,2024-03-19,Uptown,travel
exp445,user_045,TRANSPORT,59.95,USD,Taxi/Bus/Train rides in Beach Area,2024-03-20,Beach Area,travel
exp446,user_046,ACCOMMODATION,275.69,USD,Hotel/Hostel in Suburban,2024-03-21,Suburban,travel
exp447,user_047,ACTIVITIES,121.48,USD,Tour/Adventure activity in Midtown,2024-03-22,Midtown,activities
exp448,user_048,SHOPPING,190.21,USD,Shopping in Arts District,2024-03-23,Arts District,shopping
exp449,user_049,TRANSPORT,26.3,USD,Taxi/Bus/Train rides in Uptown,2024-03-24,Uptown,travel
exp450,user_050,DINING,89.42,USD,Dining experience in Harbor,2024-03-25,Harbor,meal
exp451,user_001,DINING,69.51,USD,Dining experience in Harbor,2024-03-26,Harbor,meal
exp452,user_002,NIGHTLIFE,66.81,USD,Bar/Club in Downtown,2024-03-27,Downtown,nightlife
exp453,user_003,ACTIVITIES,163.21,USD,Tour/Adventure activity in Midtown,2024-03-28,Midtown,activities
exp454,user_004,TRANSPORT,35.26,USD,Taxi/Bus/Train rides in Arts District,2024-03-29,Arts District,travel
exp455,user_005,DINING,86.94,USD,Dining experience in Plaza District,2024-03-30,Plaza District,meal
exp456,user_006,SHOPPING,56.71,USD,Shopping in Plaza District,2024-03-31,Plaza District,shopping
exp457,user_007,DINING,94.21,USD,Dining experience in Harbor,2024-04-01,Harbor,meal
exp458,user_008,ENTERTAINMENT,123.85,USD,Concert/Movie/Show in Suburban,2024-04-02,Suburban,entertainment
exp459,user_009,NIGHTLIFE,73.38,USD,Bar/Club in Beach Area,2024-04-03,Beach Area,nightlife
exp460,user_010,NIGHTLIFE,31.25,USD,Bar/Club in Plaza District,2024-04-04,Plaza District,nightlife
exp461,user_011,ACCOMMODATION,234.24,USD,Hotel/Hostel in Beach Area,2024-04-05,Beach Area,travel
exp462,user_012,ENTERTAINMENT,60.17,USD,Concert/Movie/Show in Harbor,2024-04-06,Harbor,entertainment
exp463,user_013,FOOD,53.3,USD,Street food in Uptown,2024-04-07,Uptown,meal
exp464,user_014,ENTERTAINMENT,91.56,USD,Concert/Movie/Show in Suburban,2024-04-08,Suburban,entertainment
exp465,user_015,ACCOMMODATION,121.59,USD,Hotel/Hostel in Old Town,2024-04-09,Old Town,travel
exp466,user_016,ENTERTAINMENT,97.9,USD,Concert/Movie/Show in Chinatown,2024-04-10,Chinatown,entertainment
exp467,user_017,FOOD,61.15,USD,Coffee break in Uptown,2024-04-11,Uptown,meal
exp468,user_018,TRANSPORT,6.11,USD,Taxi/Bus/Train rides in Uptown,2024-04-12,Uptown,travel
exp469,user_019,ENTERTAINMENT,53.79,USD,Concert/Movie/Show in Harbor,2024-04-13,Harbor,entertainment
exp470,user_020,FOOD,75.6,USD,Breakfast in Beach Area,2024-04-14,Beach Area,meal
exp471,user_021,FOOD,55.13,USD,Lunch at restaurant in Suburban,2024-04-15,Suburban,meal
exp472,user_022,NIGHTLIFE,41.39,USD,Bar/Club in Chinatown,2024-04-16,Chinatown,nightlife
exp473,user_023,SHOPPING,64.69,USD,Shopping in Midtown,2024-04-17,Midtown,shopping
exp474,user_024,NIGHTLIFE,34.47,USD,Bar/Club in Harbor,2024-04-18,Harbor,nightlife
exp475,user_025,ENTERTAINMENT,76.88,USD,Concert/Movie/Show in Chinatown,2024-04-19,Chinatown,entertainment
exp476,user_026,DINING,20.48,USD,Dining experience in Arts District,2024-04-20,Arts District,meal
exp477,user_027,ACTIVITIES,59.1,USD,Tour/Adventure activity in Suburban,2024-04-21,Suburban,activities
